origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;7;24;19;78,08;55,04;45,00;320;12,65858;21,86482;0,00;1010,4;10,0;2013-07-24T23:00:00Z
EWR;2013;7;24;20;75,92;55,04;48,34;320;14,96014;NA;0,00;1011,2;10,0;2013-07-25T00:00:00Z
EWR;2013;7;24;21;73,04;55,04;53,24;330;11,50780;20,71404;0,00;1012,3;10,0;2013-07-25T01:00:00Z
EWR;2013;7;24;22;71,96;53,96;53,08;340;11,50780;19,56326;0,00;1013,1;10,0;2013-07-25T02:00:00Z
EWR;2013;7;24;23;69,98;51,08;51,07;10;18,41248;26,46794;0,00;1013,5;10,0;2013-07-25T03:00:00Z
EWR;2013;7;25;0;68,00;51,08;54,66;20;19,56326;26,46794;0,00;1013,9;10,0;2013-07-25T04:00:00Z
EWR;2013;7;25;1;66,92;51,08;56,73;20;19,56326;NA;0,00;1013,7;10,0;2013-07-25T05:00:00Z
EWR;2013;7;25;2;66,02;51,08;58,53;20;17,26170;24,16638;0,00;1013,6;10,0;2013-07-25T06:00:00Z
EWR;2013;7;25;3;66,02;51,08;58,53;20;16,11092;NA;0,00;1013,9;10,0;2013-07-25T07:00:00Z
EWR;2013;7;25;4;64,94;51,08;60,77;20;14,96014;NA;0,00;1014,3;10,0;2013-07-25T08:00:00Z
EWR;2013;7;25;5;64,94;50,00;58,39;20;19,56326;25,31716;0,00;1014,4;10,0;2013-07-25T09:00:00Z
EWR;2013;7;25;6;64,04;48,02;55,95;20;19,56326;NA;0,00;1014,7;10,0;2013-07-25T10:00:00Z
EWR;2013;7;25;7;64,04;48,92;57,87;10;16,11092;NA;0,00;1015,9;10,0;2013-07-25T11:00:00Z
EWR;2013;7;25;8;64,94;51,08;60,77;20;14,96014;NA;0,00;1016,4;10,0;2013-07-25T12:00:00Z
EWR;2013;7;25;9;66,02;51,98;60,51;10;17,26170;NA;0,00;1016,5;10,0;2013-07-25T13:00:00Z
EWR;2013;7;25;10;66,20;51,98;60,51;30;17,26170;NA;0,00;NA;10,0;2013-07-25T14:00:00Z
EWR;2013;7;25;11;66,20;53,06;62,96;20;13,80936;NA;0,00;NA;10,0;2013-07-25T15:00:00Z
EWR;2013;7;25;12;66,92;53,96;63,08;20;14,96014;NA;0,00;1017,2;10,0;2013-07-25T16:00:00Z
EWR;2013;7;25;13;66,92;53,96;63,08;40;8,05546;17,26170;0,00;1017,4;10,0;2013-07-25T17:00:00Z
EWR;2013;7;25;14;66,92;55,94;67,79;10;12,65858;NA;0,00;1017,2;10,0;2013-07-25T18:00:00Z
EWR;2013;7;25;15;68,00;55,94;65,31;30;9,20624;17,26170;0,00;1017,1;10,0;2013-07-25T19:00:00Z
EWR;2013;7;25;16;66,92;57,02;70,49;30;13,80936;NA;0,00;1017,1;10,0;2013-07-25T20:00:00Z
EWR;2013;7;25;17;68,00;57,02;67,91;30;12,65858;NA;0,00;1016,9;10,0;2013-07-25T21:00:00Z
EWR;2013;7;25;18;68,00;57,92;70,15;30;11,50780;NA;0,00;NA;10,0;2013-07-25T22:00:00Z
EWR;2013;7;25;19;66,92;57,92;72,81;30;12,65858;NA;0,00;NA;10,0;2013-07-25T23:00:00Z
EWR;2013;7;25;20;68,00;57,02;67,91;30;9,20624;NA;0,00;1017,2;10,0;2013-07-26T00:00:00Z
EWR;2013;7;25;21;68,00;57,20;68,35;30;10,35702;NA;0,00;NA;10,0;2013-07-26T01:00:00Z
EWR;2013;7;25;22;68,00;57,20;68,35;40;12,65858;NA;0,00;NA;10,0;2013-07-26T02:00:00Z
EWR;2013;7;25;23;66,92;59,00;75,69;30;6,90468;NA;0,00;1017,1;10,0;2013-07-26T03:00:00Z
EWR;2013;7;26;0;66,92;57,92;72,81;20;10,35702;18,41248;0,00;1016,9;10,0;2013-07-26T04:00:00Z
EWR;2013;7;26;1;66,92;57,92;72,81;30;10,35702;NA;0,00;1016,5;10,0;2013-07-26T05:00:00Z
EWR;2013;7;26;2;66,92;57,92;72,81;20;13,80936;20,71404;0,00;1015,7;10,0;2013-07-26T06:00:00Z
EWR;2013;7;26;3;66,92;59,00;75,69;10;12,65858;NA;0,00;1016,0;10,0;2013-07-26T07:00:00Z
EWR;2013;7;26;4;66,92;59,00;75,69;360;9,20624;NA;0,00;1015,8;10,0;2013-07-26T08:00:00Z
EWR;2013;7;26;5;68,00;59,00;72,92;360;12,65858;NA;0,00;1016,1;10,0;2013-07-26T09:00:00Z
EWR;2013;7;26;6;68,00;59,00;72,92;360;11,50780;NA;0,00;1016,4;10,0;2013-07-26T10:00:00Z
EWR;2013;7;26;7;69,80;59,00;70,26;360;11,50780;NA;0,00;NA;10,0;2013-07-26T11:00:00Z
EWR;2013;7;26;8;69,98;59,00;68,13;340;11,50780;NA;0,00;1017,0;10,0;2013-07-26T12:00:00Z
EWR;2013;7;26;9;71,96;59,00;63,70;360;10,35702;NA;0,00;1016,9;10,0;2013-07-26T13:00:00Z
EWR;2013;7;26;10;73,94;59,00;59,58;310;9,20624;NA;0,00;1017,2;10,0;2013-07-26T14:00:00Z
EWR;2013;7;26;11;75,02;59,00;57,47;280;5,75390;NA;0,00;1017,0;10,0;2013-07-26T15:00:00Z
EWR;2013;7;26;12;80,06;60,08;50,55;300;4,60312;NA;0,00;1016,6;10,0;2013-07-26T16:00:00Z
EWR;2013;7;26;13;80,96;57,92;45,44;330;9,20624;NA;0,00;1016,3;10,0;2013-07-26T17:00:00Z
EWR;2013;7;26;14;82,94;55,94;39,67;270;8,05546;NA;0,00;1016,0;10,0;2013-07-26T18:00:00Z
EWR;2013;7;26;15;84,02;55,04;37,08;330;5,75390;NA;0,00;1015,9;10,0;2013-07-26T19:00:00Z
EWR;2013;7;26;16;82,04;59,00;45,60;260;9,20624;NA;0,00;1015,7;10,0;2013-07-26T20:00:00Z
EWR;2013;7;26;17;82,94;57,02;41,25;260;14,96014;NA;0,00;1015,5;10,0;2013-07-26T21:00:00Z
EWR;2013;7;26;18;82,94;55,94;39,67;260;12,65858;NA;0,00;1015,8;10,0;2013-07-26T22:00:00Z
EWR;2013;7;26;19;80,96;55,04;40,94;240;9,20624;NA;0,00;1015,9;10,0;2013-07-26T23:00:00Z
EWR;2013;7;26;20;78,98;55,04;43,68;230;11,50780;NA;0,00;1016,2;10,0;2013-07-27T00:00:00Z
EWR;2013;7;26;21;75,92;57,92;53,65;200;10,35702;NA;0,00;1016,8;10,0;2013-07-27T01:00:00Z
EWR;2013;7;26;22;73,94;64,94;73,49;190;8,05546;NA;0,00;1017,1;10,0;2013-07-27T02:00:00Z
EWR;2013;7;26;23;71,96;64,94;78,57;200;6,90468;NA;0,00;1017,4;10,0;2013-07-27T03:00:00Z
EWR;2013;7;27;0;69,98;64,94;84,04;200;6,90468;NA;0,00;1017,4;10,0;2013-07-27T04:00:00Z
EWR;2013;7;27;1;69,08;64,94;86,66;200;8,05546;NA;0,00;1017,4;10,0;2013-07-27T05:00:00Z
EWR;2013;7;27;2;66,92;64,04;90,46;230;8,05546;NA;0,00;1017,3;10,0;2013-07-27T06:00:00Z
EWR;2013;7;27;3;68,00;64,04;87,16;230;8,05546;NA;0,00;1017,1;10,0;2013-07-27T07:00:00Z
EWR;2013;7;27;4;68,00;64,04;87,16;250;6,90468;NA;0,00;1017,2;10,0;2013-07-27T08:00:00Z
EWR;2013;7;27;5;66,92;64,04;90,46;240;3,45234;NA;0,00;1017,4;10,0;2013-07-27T09:00:00Z
EWR;2013;7;27;6;69,08;64,94;86,66;250;4,60312;NA;0,00;1017,4;9,0;2013-07-27T10:00:00Z
EWR;2013;7;27;7;71,06;66,02;84,10;210;5,75390;NA;0,00;1017,4;9,0;2013-07-27T11:00:00Z
EWR;2013;7;27;8;75,02;64,94;70,88;230;5,75390;NA;0,00;1017,5;10,0;2013-07-27T12:00:00Z
EWR;2013;7;27;9;78,98;64,04;60,23;NA;3,45234;NA;0,00;1017,7;10,0;2013-07-27T13:00:00Z
EWR;2013;7;27;10;80,06;62,06;54,23;NA;6,90468;NA;0,00;1017,6;10,0;2013-07-27T14:00:00Z
EWR;2013;7;27;11;80,06;62,06;54,23;210;5,75390;16,11092;0,00;1017,6;10,0;2013-07-27T15:00:00Z
EWR;2013;7;27;12;80,96;64,04;56,45;160;6,90468;NA;0,00;1017,0;10,0;2013-07-27T16:00:00Z
EWR;2013;7;27;13;80,96;62,96;54,35;170;11,50780;19,56326;0,00;1016,6;10,0;2013-07-27T17:00:00Z
EWR;2013;7;27;14;82,94;64,04;52,93;140;12,65858;17,26170;0,00;1016,0;10,0;2013-07-27T18:00:00Z
EWR;2013;7;27;15;82,04;62,06;50,84;130;11,50780;18,41248;0,00;1015,6;10,0;2013-07-27T19:00:00Z
EWR;2013;7;27;16;80,96;60,98;50,68;130;10,35702;18,41248;0,00;1015,0;10,0;2013-07-27T20:00:00Z
EWR;2013;7;27;17;78,98;60,08;52,37;140;11,50780;20,71404;0,00;1014,7;10,0;2013-07-27T21:00:00Z
EWR;2013;7;27;18;78,08;60,98;55,70;150;17,26170;23,01560;0,00;1014,8;10,0;2013-07-27T22:00:00Z
EWR;2013;7;27;19;75,02;64,04;68,69;150;11,50780;18,41248;0,00;1015,3;10,0;2013-07-27T23:00:00Z
EWR;2013;7;27;20;73,94;66,02;76,31;180;8,05546;NA;0,00;1015,8;10,0;2013-07-28T00:00:00Z
EWR;2013;7;27;21;73,04;64,94;75,75;180;4,60312;NA;0,00;1015,8;10,0;2013-07-28T01:00:00Z
EWR;2013;7;27;22;73,04;64,94;75,75;NA;3,45234;NA;0,00;1015,3;10,0;2013-07-28T02:00:00Z
EWR;2013;7;27;23;73,04;66,02;78,65;0;0,00000;NA;0,00;1014,7;10,0;2013-07-28T03:00:00Z
EWR;2013;7;28;0;71,96;66,02;81,57;0;0,00000;NA;0,00;1014,5;10,0;2013-07-28T04:00:00Z
EWR;2013;7;28;1;71,96;68,00;87,35;150;3,45234;NA;0,00;1014,6;10,0;2013-07-28T05:00:00Z
EWR;2013;7;28;2;71,60;68,00;90,06;160;3,45234;NA;0,00;NA;9,0;2013-07-28T06:00:00Z
EWR;2013;7;28;3;69,08;66,92;92,83;210;3,45234;NA;0,00;1014,4;9,0;2013-07-28T07:00:00Z
EWR;2013;7;28;4;71,06;68,00;90,06;0;0,00000;NA;0,00;1014,5;10,0;2013-07-28T08:00:00Z
EWR;2013;7;28;5;71,06;68,00;90,06;0;0,00000;NA;0,00;1014,5;10,0;2013-07-28T09:00:00Z
EWR;2013;7;28;6;71,06;68,00;90,06;160;5,75390;NA;0,00;1015,3;10,0;2013-07-28T10:00:00Z
EWR;2013;7;28;7;71,96;68,00;87,35;160;4,60312;NA;0,00;1015,2;10,0;2013-07-28T11:00:00Z
EWR;2013;7;28;8;73,94;66,02;76,31;NA;4,60312;NA;0,00;1015,0;10,0;2013-07-28T12:00:00Z
EWR;2013;7;28;9;75,02;66,02;73,59;160;8,05546;NA;0,00;1014,8;10,0;2013-07-28T13:00:00Z
EWR;2013;7;28;10;75,92;66,92;73,68;150;9,20624;NA;0,00;1014,5;10,0;2013-07-28T14:00:00Z
EWR;2013;7;28;11;75,92;68,00;76,48;140;10,35702;NA;0,00;1014,6;10,0;2013-07-28T15:00:00Z
EWR;2013;7;28;12;75,02;68,00;78,81;140;10,35702;18,41248;0,00;1014,7;10,0;2013-07-28T16:00:00Z
EWR;2013;7;28;13;75,02;69,98;84,34;140;11,50780;NA;0,00;1014,6;10,0;2013-07-28T17:00:00Z
EWR;2013;7;28;14;78,08;69,08;73,88;150;6,90468;NA;0,00;1013,6;10,0;2013-07-28T18:00:00Z
EWR;2013;7;28;15;78,98;68,00;69,11;140;11,50780;20,71404;0,00;1013,4;10,0;2013-07-28T19:00:00Z
EWR;2013;7;28;16;78,08;69,08;73,88;130;12,65858;19,56326;0,00;1013,2;10,0;2013-07-28T20:00:00Z
EWR;2013;7;28;17;77,00;69,98;81,85;150;6,90468;NA;0,00;NA;10,0;2013-07-28T21:00:00Z
EWR;2013;7;28;18;75,20;71,96;90,22;40;8,05546;NA;0,10;NA;7,0;2013-07-28T22:00:00Z
EWR;2013;7;28;19;73,40;71,60;94,10;NA;6,90468;NA;0,08;NA;7,0;2013-07-28T23:00:00Z
EWR;2013;7;28;20;73,94;71,60;94,10;130;5,75390;NA;0,03;NA;8,0;2013-07-29T00:00:00Z
EWR;2013;7;28;21;73,94;71,06;90,73;180;4,60312;NA;0,00;1014,9;8,0;2013-07-29T01:00:00Z
EWR;2013;7;28;22;73,40;71,60;94,10;170;8,05546;NA;0,03;NA;7,0;2013-07-29T02:00:00Z
EWR;2013;7;28;23;71,96;69,98;93,49;190;3,45234;NA;0,06;1014,2;10,0;2013-07-29T03:00:00Z
EWR;2013;7;29;0;71,96;69,08;90,66;200;3,45234;NA;0,01;1014,5;8,0;2013-07-29T04:00:00Z
EWR;2013;7;29;1;71,06;66,92;86,77;130;3,45234;NA;0,00;1014,4;10,0;2013-07-29T05:00:00Z
EWR;2013;7;29;2;71,06;68,00;90,06;0;0,00000;NA;0,00;1014,8;10,0;2013-07-29T06:00:00Z
EWR;2013;7;29;3;71,06;69,08;93,47;280;4,60312;NA;0,00;1015,1;10,0;2013-07-29T07:00:00Z
EWR;2013;7;29;4;71,06;68,00;90,06;210;3,45234;NA;0,00;1014,6;10,0;2013-07-29T08:00:00Z
EWR;2013;7;29;5;69,98;66,92;90,02;260;4,60312;NA;0,00;1014,8;10,0;2013-07-29T09:00:00Z
EWR;2013;7;29;6;69,98;68,00;93,44;270;5,75390;NA;0,00;1015,5;10,0;2013-07-29T10:00:00Z
EWR;2013;7;29;7;73,04;66,92;81,14;320;5,75390;NA;0,00;1016,1;10,0;2013-07-29T11:00:00Z
EWR;2013;7;29;8;77,00;62,06;59,98;350;5,75390;NA;0,00;1016,4;10,0;2013-07-29T12:00:00Z
EWR;2013;7;29;9;78,98;62,96;57,99;300;5,75390;NA;0,00;1016,8;10,0;2013-07-29T13:00:00Z
EWR;2013;7;29;10;80,96;62,96;54,35;NA;4,60312;NA;0,00;1016,9;10,0;2013-07-29T14:00:00Z
EWR;2013;7;29;11;82,04;64,04;54,50;NA;3,45234;NA;0,00;1016,7;10,0;2013-07-29T15:00:00Z
EWR;2013;7;29;12;84,02;64,04;51,12;220;6,90468;NA;0,00;1016,3;10,0;2013-07-29T16:00:00Z
EWR;2013;7;29;13;86,00;62,06;44,75;220;8,05546;17,26170;0,00;1016,1;10,0;2013-07-29T17:00:00Z
EWR;2013;7;29;14;86,00;62,06;44,75;280;9,20624;NA;0,00;1016,2;10,0;2013-07-29T18:00:00Z
EWR;2013;7;29;15;86,00;60,08;41,71;250;13,80936;20,71404;0,00;1016,1;10,0;2013-07-29T19:00:00Z
EWR;2013;7;29;16;86,00;57,02;37,38;260;17,26170;NA;0,00;1016,3;10,0;2013-07-29T20:00:00Z
EWR;2013;7;29;17;84,02;48,02;28,60;280;12,65858;NA;0,00;1016,5;10,0;2013-07-29T21:00:00Z
EWR;2013;7;29;18;82,04;51,08;34,18;270;13,80936;NA;0,00;1016,8;10,0;2013-07-29T22:00:00Z
EWR;2013;7;29;19;80,06;51,98;37,69;260;12,65858;NA;0,00;1017,5;10,0;2013-07-29T23:00:00Z
EWR;2013;7;29;20;78,08;53,06;41,86;260;8,05546;NA;0,00;1018,1;10,0;2013-07-30T00:00:00Z
EWR;2013;7;29;21;75,92;53,96;46,47;280;9,20624;NA;0,00;1018,7;10,0;2013-07-30T01:00:00Z
EWR;2013;7;29;22;73,94;53,06;48,04;290;9,20624;NA;0,00;1019,1;10,0;2013-07-30T02:00:00Z
EWR;2013;7;29;23;71,96;53,06;51,36;280;9,20624;NA;0,00;1019,3;10,0;2013-07-30T03:00:00Z
EWR;2013;7;30;0;71,06;53,96;54,73;270;8,05546;NA;0,00;1019,6;10,0;2013-07-30T04:00:00Z
EWR;2013;7;30;1;69,08;53,96;58,56;280;6,90468;NA;0,00;1019,5;10,0;2013-07-30T05:00:00Z
EWR;2013;7;30;2;69,08;53,96;58,56;290;6,90468;NA;0,00;1019,3;10,0;2013-07-30T06:00:00Z
EWR;2013;7;30;3;69,08;53,06;56,66;0;0,00000;NA;0,00;1019,6;10,0;2013-07-30T07:00:00Z
EWR;2013;7;30;4;66,02;53,96;65,07;10;3,45234;NA;0,00;1020,1;10,0;2013-07-30T08:00:00Z
EWR;2013;7;30;5;66,02;55,04;67,69;290;3,45234;NA;0,00;1020,8;10,0;2013-07-30T09:00:00Z
EWR;2013;7;30;6;66,92;55,94;67,79;270;5,75390;NA;0,00;1021,1;10,0;2013-07-30T10:00:00Z
EWR;2013;7;30;7;71,06;55,04;56,93;310;9,20624;NA;0,00;1021,5;10,0;2013-07-30T11:00:00Z
EWR;2013;7;30;8;73,94;53,96;49,66;320;12,65858;18,41248;0,00;1021,6;10,0;2013-07-30T12:00:00Z
EWR;2013;7;30;9;75,92;55,04;48,34;NA;6,90468;NA;0,00;1021,6;10,0;2013-07-30T13:00:00Z
EWR;2013;7;30;10;78,98;55,94;45,14;320;6,90468;NA;0,00;1021,2;10,0;2013-07-30T14:00:00Z
EWR;2013;7;30;11;80,96;53,96;39,36;300;9,20624;NA;0,00;1020,9;10,0;2013-07-30T15:00:00Z
EWR;2013;7;30;12;82,04;53,96;38,00;320;16,11092;23,01560;0,00;1020,5;10,0;2013-07-30T16:00:00Z
EWR;2013;7;30;13;82,04;53,96;38,00;280;12,65858;NA;0,00;1020,2;10,0;2013-07-30T17:00:00Z
EWR;2013;7;30;14;80,96;55,04;40,94;330;12,65858;NA;0,00;1020,0;10,0;2013-07-30T18:00:00Z
EWR;2013;7;30;15;82,04;53,96;38,00;270;13,80936;17,26170;0,00;1019,7;10,0;2013-07-30T19:00:00Z
EWR;2013;7;30;16;80,96;53,06;38,08;320;10,35702;NA;0,00;1019,3;10,0;2013-07-30T20:00:00Z
EWR;2013;7;30;17;80,06;53,06;39,22;310;9,20624;NA;0,00;1019,4;10,0;2013-07-30T21:00:00Z
EWR;2013;7;30;18;80,06;53,06;39,22;300;10,35702;NA;0,00;1019,8;10,0;2013-07-30T22:00:00Z
EWR;2013;7;30;19;78,08;53,96;43,26;280;9,20624;NA;0,00;1020,1;10,0;2013-07-30T23:00:00Z
EWR;2013;7;30;20;75,92;55,94;49,95;280;6,90468;NA;0,00;1020,0;10,0;2013-07-31T00:00:00Z
EWR;2013;7;30;21;75,02;57,02;53,52;280;4,60312;NA;0,00;1020,3;10,0;2013-07-31T01:00:00Z
EWR;2013;7;30;22;73,04;57,92;59,08;290;6,90468;NA;0,00;1020,5;10,0;2013-07-31T02:00:00Z
EWR;2013;7;30;23;73,04;57,92;59,08;310;4,60312;NA;0,00;1020,6;10,0;2013-07-31T03:00:00Z
EWR;2013;7;31;0;73,04;55,94;55,01;320;8,05546;NA;0,00;1020,4;10,0;2013-07-31T04:00:00Z
EWR;2013;7;31;1;69,98;57,02;63,45;270;5,75390;NA;0,00;1020,3;10,0;2013-07-31T05:00:00Z
EWR;2013;7;31;3;66,92;57,02;70,49;0;0,00000;NA;0,00;1020,3;10,0;2013-07-31T07:00:00Z
EWR;2013;7;31;4;66,92;57,02;70,49;260;5,75390;NA;0,00;1020,3;10,0;2013-07-31T08:00:00Z
EWR;2013;7;31;5;66,02;57,92;75,12;260;4,60312;NA;0,00;1020,9;10,0;2013-07-31T09:00:00Z
EWR;2013;7;31;6;68,00;57,92;70,15;260;3,45234;NA;0,00;1021,1;10,0;2013-07-31T10:00:00Z
EWR;2013;7;31;7;73,04;57,92;59,08;0;0,00000;NA;0,00;1021,4;10,0;2013-07-31T11:00:00Z
EWR;2013;7;31;8;75,92;55,94;49,95;360;4,60312;NA;0,00;1021,2;10,0;2013-07-31T12:00:00Z
EWR;2013;7;31;9;78,08;57,02;48,35;40;3,45234;NA;0,00;1020,9;10,0;2013-07-31T13:00:00Z
EWR;2013;7;31;10;80,96;55,04;40,94;0;0,00000;NA;0,00;1020,6;10,0;2013-07-31T14:00:00Z
EWR;2013;7;31;11;78,98;55,94;45,14;0;0,00000;NA;0,00;1020,2;10,0;2013-07-31T15:00:00Z
EWR;2013;7;31;12;82,04;55,04;39,53;NA;4,60312;NA;0,00;1019,8;10,0;2013-07-31T16:00:00Z
EWR;2013;7;31;13;80,96;57,02;43,99;NA;3,45234;NA;0,00;1019,3;10,0;2013-07-31T17:00:00Z
EWR;2013;7;31;14;80,06;59,00;48,64;180;11,50780;17,26170;0,00;1018,8;10,0;2013-07-31T18:00:00Z
EWR;2013;7;31;15;80,96;59,00;47,23;160;8,05546;NA;0,00;1018,3;10,0;2013-07-31T19:00:00Z
EWR;2013;7;31;16;80,06;60,08;50,55;160;9,20624;NA;0,00;1017,9;10,0;2013-07-31T20:00:00Z
EWR;2013;7;31;17;78,98;62,06;56,18;150;9,20624;NA;0,00;1017,6;10,0;2013-07-31T21:00:00Z
EWR;2013;7;31;18;78,98;60,08;52,37;170;12,65858;NA;0,00;1017,5;10,0;2013-07-31T22:00:00Z
EWR;2013;7;31;19;77,00;60,98;57,73;180;11,50780;NA;0,00;1017,2;10,0;2013-07-31T23:00:00Z
EWR;2013;7;31;20;75,92;60,98;59,84;180;11,50780;NA;0,00;1017,3;10,0;2013-08-01T00:00:00Z
EWR;2013;7;31;21;73,94;60,98;63,94;200;9,20624;NA;0,00;1017,6;10,0;2013-08-01T01:00:00Z
EWR;2013;7;31;22;73,04;62,96;70,68;190;8,05546;NA;0,00;1017,6;10,0;2013-08-01T02:00:00Z
EWR;2013;7;31;23;73,04;64,04;73,41;200;6,90468;NA;0,00;1017,4;10,0;2013-08-01T03:00:00Z
JFK;2013;7;1;0;71,96;69,98;94,06;180;11,50780;NA;0,00;NA;3,0;2013-07-01T04:00:00Z
JFK;2013;7;1;1;71,96;69,98;94,06;190;10,35702;NA;0,00;NA;8,0;2013-07-01T05:00:00Z
JFK;2013;7;1;2;71,60;69,98;96,39;190;9,20624;NA;0,00;NA;0,5;2013-07-01T06:00:00Z
JFK;2013;7;1;3;71,06;69,08;93,47;180;11,50780;NA;0,00;1013,3;0,5;2013-07-01T07:00:00Z
JFK;2013;7;1;4;71,06;69,98;96,39;190;5,75390;NA;0,00;1013,4;0,5;2013-07-01T08:00:00Z
JFK;2013;7;1;5;71,06;69,98;96,39;180;8,05546;NA;0,00;1014,0;0,5;2013-07-01T09:00:00Z
JFK;2013;7;1;6;71,96;69,98;93,49;180;8,05546;NA;0,00;1014,2;0,5;2013-07-01T10:00:00Z
JFK;2013;7;1;7;71,96;69,98;93,49;180;10,35702;NA;0,00;1014,6;0,5;2013-07-01T11:00:00Z
JFK;2013;7;1;8;73,40;71,60;94,10;200;11,50780;NA;0,00;NA;2,0;2013-07-01T12:00:00Z
JFK;2013;7;1;9;75,02;71,06;87,50;180;18,41248;NA;0,00;1014,9;1,0;2013-07-01T13:00:00Z
JFK;2013;7;1;10;75,02;71,60;94,10;190;19,56326;24,16638;0,00;NA;2,0;2013-07-01T14:00:00Z
JFK;2013;7;1;11;77,00;71,60;93,52;270;14,96014;NA;0,65;NA;6,0;2013-07-01T15:00:00Z
JFK;2013;7;1;12;73,94;71,60;94,10;140;5,75390;NA;0,21;NA;6,0;2013-07-01T16:00:00Z
JFK;2013;7;1;13;75,92;73,94;94,10;140;8,05546;NA;0,10;NA;7,0;2013-07-01T17:00:00Z
JFK;2013;7;1;14;73,94;71,60;94,10;180;13,80936;NA;0,01;NA;8,0;2013-07-01T18:00:00Z
JFK;2013;7;1;15;75,20;71,60;88,59;170;18,41248;NA;0,01;NA;10,0;2013-07-01T19:00:00Z
JFK;2013;7;1;16;73,04;69,98;90,14;180;12,65858;NA;0,00;1015,9;9,0;2013-07-01T20:00:00Z
JFK;2013;7;1;17;73,94;71,60;94,10;180;17,26170;NA;0,00;NA;10,0;2013-07-01T21:00:00Z
JFK;2013;7;1;18;73,04;69,80;94,06;180;13,80936;NA;0,00;NA;10,0;2013-07-01T22:00:00Z
JFK;2013;7;1;19;73,40;69,80;88,51;190;14,96014;NA;0,00;NA;10,0;2013-07-01T23:00:00Z
JFK;2013;7;1;20;71,96;69,98;93,49;180;14,96014;NA;0,00;1017,4;9,0;2013-07-02T00:00:00Z
JFK;2013;7;1;21;71,96;69,98;93,49;180;13,80936;NA;0,00;1017,8;9,0;2013-07-02T01:00:00Z
JFK;2013;7;1;22;71,96;69,98;94,06;190;13,80936;NA;0,00;NA;9,0;2013-07-02T02:00:00Z
JFK;2013;7;1;23;71,06;69,08;93,47;180;10,35702;NA;0,00;1018,1;9,0;2013-07-02T03:00:00Z
JFK;2013;7;2;0;71,96;69,08;90,66;190;10,35702;NA;0,00;1018,6;8,0;2013-07-02T04:00:00Z
JFK;2013;7;2;1;71,96;69,98;94,06;180;11,50780;NA;0,00;NA;1,5;2013-07-02T05:00:00Z
JFK;2013;7;2;2;71,96;69,98;94,06;180;16,11092;NA;0,00;NA;2,0;2013-07-02T06:00:00Z
JFK;2013;7;2;3;71,96;69,98;94,06;180;12,65858;NA;0,00;NA;7,0;2013-07-02T07:00:00Z
JFK;2013;7;2;4;71,96;69,98;94,06;190;13,80936;NA;0,00;NA;8,0;2013-07-02T08:00:00Z
JFK;2013;7;2;5;71,96;69,98;94,06;200;11,50780;NA;0,00;NA;8,0;2013-07-02T09:00:00Z
JFK;2013;7;2;6;71,96;69,98;94,06;180;12,65858;NA;0,00;NA;1,5;2013-07-02T10:00:00Z
JFK;2013;7;2;7;71,60;69,80;94,06;180;11,50780;NA;0,00;NA;0,5;2013-07-02T11:00:00Z
JFK;2013;7;2;8;71,96;69,98;93,49;190;11,50780;NA;0,00;1020,8;0,5;2013-07-02T12:00:00Z
JFK;2013;7;2;9;71,60;69,80;94,06;190;10,35702;NA;0,00;NA;1,0;2013-07-02T13:00:00Z
JFK;2013;7;2;10;73,94;71,06;94,06;180;10,35702;NA;0,00;NA;6,0;2013-07-02T14:00:00Z
JFK;2013;7;2;11;75,92;71,60;88,59;190;12,65858;NA;0,00;NA;9,0;2013-07-02T15:00:00Z
JFK;2013;7;2;12;73,94;71,06;90,73;180;14,96014;NA;0,00;1021,2;7,0;2013-07-02T16:00:00Z
JFK;2013;7;2;13;78,08;71,96;88,59;190;13,80936;NA;0,01;NA;10,0;2013-07-02T17:00:00Z
JFK;2013;7;2;14;78,08;71,06;79,05;180;14,96014;NA;0,00;1020,7;10,0;2013-07-02T18:00:00Z
JFK;2013;7;2;15;78,08;71,06;79,05;180;17,26170;NA;0,00;1020,5;10,0;2013-07-02T19:00:00Z
JFK;2013;7;2;16;75,92;69,08;79,37;180;18,41248;NA;0,00;1020,0;10,0;2013-07-02T20:00:00Z
JFK;2013;7;2;17;77,00;69,98;78,96;190;14,96014;NA;0,00;1020,3;10,0;2013-07-02T21:00:00Z
JFK;2013;7;2;18;75,02;69,98;84,34;180;16,11092;NA;0,00;1020,8;10,0;2013-07-02T22:00:00Z
JFK;2013;7;2;19;73,94;71,06;90,73;200;12,65858;NA;0,01;1021,3;10,0;2013-07-02T23:00:00Z
JFK;2013;7;2;20;73,40;69,98;90,14;220;20,71404;NA;0,20;NA;6,0;2013-07-03T00:00:00Z
JFK;2013;7;2;21;73,40;71,60;94,10;220;13,80936;NA;0,02;NA;10,0;2013-07-03T01:00:00Z
JFK;2013;7;2;22;73,04;69,98;90,14;180;9,20624;NA;0,00;1022,7;10,0;2013-07-03T02:00:00Z
JFK;2013;7;2;23;71,96;69,08;90,66;180;4,60312;NA;0,01;1022,7;10,0;2013-07-03T03:00:00Z
JFK;2013;7;3;0;71,96;69,08;90,66;190;9,20624;NA;0,00;1022,6;10,0;2013-07-03T04:00:00Z
