origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;11;23;9;42,98;21,92;42,84;330;14,96014;20,71404;0,00;1017,5;10,00;2013-11-23T14:00:00Z
EWR;2013;11;23;10;44,96;19,94;36,52;320;11,50780;NA;0,00;1016,7;10,00;2013-11-23T15:00:00Z
EWR;2013;11;23;11;48,02;17,06;28,75;300;13,80936;24,16638;0,00;1015,8;10,00;2013-11-23T16:00:00Z
EWR;2013;11;23;12;46,94;19,04;32,60;280;10,35702;20,71404;0,00;1014,7;10,00;2013-11-23T17:00:00Z
EWR;2013;11;23;13;48,02;15,08;26,38;280;13,80936;NA;0,00;1013,8;10,00;2013-11-23T18:00:00Z
EWR;2013;11;23;14;46,94;17,06;29,94;270;17,26170;25,31716;0,00;1013,7;10,00;2013-11-23T19:00:00Z
EWR;2013;11;23;15;44,96;15,08;29,61;280;18,41248;28,76950;0,00;1013,3;10,00;2013-11-23T20:00:00Z
EWR;2013;11;23;16;42,98;17,96;36,18;260;16,11092;25,31716;0,00;1013,4;10,00;2013-11-23T21:00:00Z
EWR;2013;11;23;17;42,08;17,96;37,46;260;19,56326;NA;0,00;1013,5;10,00;2013-11-23T22:00:00Z
EWR;2013;11;23;18;41,00;19,04;40,90;260;19,56326;29,92028;0,00;1013,7;10,00;2013-11-23T23:00:00Z
EWR;2013;11;23;19;37,04;24,08;59,09;320;24,16638;34,52340;0,00;1014,9;10,00;2013-11-24T00:00:00Z
EWR;2013;11;23;20;33,98;24,98;69,28;290;17,26170;29,92028;0,00;1015,3;10,00;2013-11-24T01:00:00Z
EWR;2013;11;23;21;33,98;12,02;39,72;300;18,41248;33,37262;0,00;1015,8;10,00;2013-11-24T02:00:00Z
EWR;2013;11;23;22;33,08;10,04;37,70;310;24,16638;29,92028;0,00;1016,2;10,00;2013-11-24T03:00:00Z
EWR;2013;11;23;23;30,02;6,08;35,68;290;28,76950;39,12652;0,00;1016,7;10,00;2013-11-24T04:00:00Z
EWR;2013;11;24;0;28,94;6,98;38,85;290;19,56326;28,76950;0,00;1017,0;10,00;2013-11-24T05:00:00Z
EWR;2013;11;24;1;26,96;-0,04;30,48;300;20,71404;31,07106;0,00;1018,0;10,00;2013-11-24T06:00:00Z
EWR;2013;11;24;2;24,98;1,04;34,81;280;17,26170;23,01560;0,00;1018,4;10,00;2013-11-24T07:00:00Z
EWR;2013;11;24;3;24,08;1,04;36,14;290;21,86482;35,67418;0,00;1018,2;10,00;2013-11-24T08:00:00Z
EWR;2013;11;24;4;24,08;1,04;36,14;290;19,56326;27,61872;0,00;1018,8;10,00;2013-11-24T09:00:00Z
EWR;2013;11;24;5;23,00;1,94;39,43;300;23,01560;27,61872;0,00;1019,4;10,00;2013-11-24T10:00:00Z
EWR;2013;11;24;6;23,00;3,02;41,45;290;21,86482;31,07106;0,00;1020,1;10,00;2013-11-24T11:00:00Z
EWR;2013;11;24;7;24,08;3,02;39,62;290;18,41248;31,07106;0,00;1020,8;10,00;2013-11-24T12:00:00Z
EWR;2013;11;24;8;24,98;3,02;38,16;290;27,61872;34,52340;0,00;1021,4;10,00;2013-11-24T13:00:00Z
EWR;2013;11;24;9;26,06;1,94;34,70;310;17,26170;40,27730;0,00;1022,2;10,00;2013-11-24T14:00:00Z
EWR;2013;11;24;10;26,96;3,02;35,15;310;21,86482;36,82496;0,00;1022,6;10,00;2013-11-24T15:00:00Z
EWR;2013;11;24;11;28,04;5,00;36,83;300;21,86482;33,37262;0,00;1022,5;10,00;2013-11-24T16:00:00Z
EWR;2013;11;24;12;30,02;1,04;28,29;300;27,61872;40,27730;0,00;1022,2;10,00;2013-11-24T17:00:00Z
EWR;2013;11;24;13;30,02;-0,94;25,78;330;25,31716;35,67418;0,00;1022,7;10,00;2013-11-24T18:00:00Z
EWR;2013;11;24;14;30,02;-0,94;25,78;320;21,86482;37,97574;0,00;1023,8;10,00;2013-11-24T19:00:00Z
EWR;2013;11;24;15;28,94;-2,02;25,60;310;18,41248;32,22184;0,00;1025,0;10,00;2013-11-24T20:00:00Z
EWR;2013;11;24;16;26,96;3,02;35,15;320;14,96014;25,31716;0,00;1025,9;10,00;2013-11-24T21:00:00Z
EWR;2013;11;24;17;26,06;1,94;34,70;290;16,11092;23,01560;0,00;1026,7;10,00;2013-11-24T22:00:00Z
EWR;2013;11;24;18;26,06;1,04;33,28;280;18,41248;26,46794;0,00;1027,5;10,00;2013-11-24T23:00:00Z
EWR;2013;11;24;19;24,98;1,04;34,81;280;13,80936;NA;0,00;1028,0;10,00;2013-11-25T00:00:00Z
EWR;2013;11;24;20;24,98;1,04;34,81;290;13,80936;23,01560;0,00;1028,3;10,00;2013-11-25T01:00:00Z
EWR;2013;11;24;21;24,98;1,94;36,30;300;10,35702;NA;0,00;1028,6;10,00;2013-11-25T02:00:00Z
EWR;2013;11;24;22;24,08;3,02;39,62;290;10,35702;19,56326;0,00;1028,9;10,00;2013-11-25T03:00:00Z
EWR;2013;11;24;23;24,08;3,92;41,30;280;13,80936;NA;0,00;1029,3;10,00;2013-11-25T04:00:00Z
EWR;2013;11;25;0;23,00;5,00;45,41;280;12,65858;NA;0,00;1029,3;10,00;2013-11-25T05:00:00Z
EWR;2013;11;25;1;21,92;5,00;47,52;280;5,75390;NA;0,00;1029,3;10,00;2013-11-25T06:00:00Z
EWR;2013;11;25;2;21,92;6,08;49,92;270;8,05546;NA;0,00;1029,9;10,00;2013-11-25T07:00:00Z
EWR;2013;11;25;3;21,92;6,08;49,92;260;8,05546;NA;0,00;1029,8;10,00;2013-11-25T08:00:00Z
EWR;2013;11;25;4;21,02;6,08;51,86;240;6,90468;NA;0,00;1030,8;10,00;2013-11-25T09:00:00Z
EWR;2013;11;25;5;21,02;6,08;51,86;260;6,90468;NA;0,00;1031,0;10,00;2013-11-25T10:00:00Z
EWR;2013;11;25;6;21,02;6,08;51,86;260;5,75390;NA;0,00;1031,6;10,00;2013-11-25T11:00:00Z
EWR;2013;11;25;7;24,08;6,98;47,49;260;6,90468;NA;0,00;1032,5;10,00;2013-11-25T12:00:00Z
EWR;2013;11;25;8;26,96;6,98;42,14;290;8,05546;NA;0,00;1032,5;10,00;2013-11-25T13:00:00Z
EWR;2013;11;25;9;28,94;8,06;40,79;270;4,60312;NA;0,00;1032,7;10,00;2013-11-25T14:00:00Z
EWR;2013;11;25;10;30,92;8,96;39,19;NA;4,60312;NA;0,00;1032,3;10,00;2013-11-25T15:00:00Z
EWR;2013;11;25;11;33,98;10,94;37,86;240;8,05546;NA;0,00;1031,2;10,00;2013-11-25T16:00:00Z
EWR;2013;11;25;12;35,06;10,04;34,84;280;5,75390;NA;0,00;1030,1;10,00;2013-11-25T17:00:00Z
EWR;2013;11;25;13;35,96;10,04;33,61;230;5,75390;NA;0,00;1029,3;10,00;2013-11-25T18:00:00Z
EWR;2013;11;25;14;35,06;10,94;36,26;240;13,80936;NA;0,00;1028,9;10,00;2013-11-25T19:00:00Z
EWR;2013;11;25;15;35,06;10,94;36,26;220;13,80936;NA;0,00;1029,4;10,00;2013-11-25T20:00:00Z
EWR;2013;11;25;16;33,98;10,94;37,86;220;9,20624;NA;0,00;1029,0;10,00;2013-11-25T21:00:00Z
EWR;2013;11;25;17;33,08;12,02;41,17;210;13,80936;NA;0,00;1029,1;10,00;2013-11-25T22:00:00Z
EWR;2013;11;25;18;33,08;12,02;41,17;230;14,96014;21,86482;0,00;1029,2;10,00;2013-11-25T23:00:00Z
EWR;2013;11;25;19;33,08;10,04;37,70;220;14,96014;NA;0,00;1029,0;10,00;2013-11-26T00:00:00Z
EWR;2013;11;25;20;32,00;10,94;40,99;200;11,50780;NA;0,00;1028,2;10,00;2013-11-26T01:00:00Z
EWR;2013;11;25;21;33,08;12,02;41,17;220;11,50780;NA;0,00;1028,2;10,00;2013-11-26T02:00:00Z
EWR;2013;11;25;22;33,08;12,02;41,17;220;12,65858;18,41248;0,00;1027,8;10,00;2013-11-26T03:00:00Z
EWR;2013;11;25;23;33,08;12,92;42,84;210;9,20624;NA;0,00;1027,5;10,00;2013-11-26T04:00:00Z
EWR;2013;11;26;0;33,08;15,08;47,10;200;10,35702;NA;0,00;1027,0;10,00;2013-11-26T05:00:00Z
EWR;2013;11;26;1;33,08;15,98;48,98;230;9,20624;NA;0,00;1027,0;10,00;2013-11-26T06:00:00Z
EWR;2013;11;26;2;33,08;15,98;48,98;210;6,90468;NA;0,00;1026,6;10,00;2013-11-26T07:00:00Z
EWR;2013;11;26;3;33,08;17,96;53,36;190;5,75390;NA;0,00;1026,0;10,00;2013-11-26T08:00:00Z
EWR;2013;11;26;4;33,98;17,96;51,47;190;6,90468;NA;0,00;1026,5;10,00;2013-11-26T09:00:00Z
EWR;2013;11;26;5;33,98;17,06;49,51;220;3,45234;NA;0,00;1026,9;10,00;2013-11-26T10:00:00Z
EWR;2013;11;26;6;33,98;17,96;51,47;230;4,60312;NA;0,00;1026,8;10,00;2013-11-26T11:00:00Z
EWR;2013;11;26;7;35,06;17,96;49,30;270;6,90468;NA;0,00;1026,7;10,00;2013-11-26T12:00:00Z
EWR;2013;11;26;8;35,96;17,96;47,57;0;0,00000;NA;0,00;1026,9;10,00;2013-11-26T13:00:00Z
EWR;2013;11;26;9;37,94;17,96;44,00;220;5,75390;NA;0,00;1027,4;10,00;2013-11-26T14:00:00Z
EWR;2013;11;26;10;39,02;17,96;42,18;220;5,75390;NA;0,00;1026,5;10,00;2013-11-26T15:00:00Z
EWR;2013;11;26;11;39,02;19,04;44,18;250;3,45234;NA;0,00;1025,6;10,00;2013-11-26T16:00:00Z
EWR;2013;11;26;12;39,92;21,92;48,21;0;0,00000;NA;0,01;1024,9;10,00;2013-11-26T17:00:00Z
EWR;2013;11;26;13;37,94;23,00;54,51;0;0,00000;NA;0,00;1023,9;10,00;2013-11-26T18:00:00Z
EWR;2013;11;26;14;37,04;28,04;69,63;80;3,45234;NA;0,01;1023,3;6,00;2013-11-26T19:00:00Z
EWR;2013;11;26;15;37,94;30,92;75,58;120;5,75390;NA;0,02;NA;6,00;2013-11-26T20:00:00Z
EWR;2013;11;26;16;37,04;32,00;81,80;80;6,90468;NA;0,02;1021,9;6,00;2013-11-26T21:00:00Z
EWR;2013;11;26;17;37,94;35,06;89,25;90;5,75390;NA;0,03;NA;6,00;2013-11-26T22:00:00Z
EWR;2013;11;26;18;39,02;37,04;93,14;70;8,05546;NA;0,03;NA;6,00;2013-11-26T23:00:00Z
EWR;2013;11;26;19;39,92;39,02;96,55;50;6,90468;NA;0,05;NA;5,00;2013-11-27T00:00:00Z
EWR;2013;11;26;20;39,92;39,02;96,55;30;6,90468;NA;0,05;1017,1;3,00;2013-11-27T01:00:00Z
EWR;2013;11;26;21;42,08;41,00;95,92;20;9,20624;NA;0,08;1014,0;3,00;2013-11-27T02:00:00Z
EWR;2013;11;26;22;44,96;44,96;100,00;50;8,05546;NA;0,12;1011,5;3,00;2013-11-27T03:00:00Z
EWR;2013;11;26;23;50,00;50,00;100,00;80;8,05546;NA;0,13;NA;2,00;2013-11-27T04:00:00Z
EWR;2013;11;27;0;53,96;53,06;96,76;100;18,41248;29,92028;0,23;NA;2,00;2013-11-27T05:00:00Z
EWR;2013;11;27;1;55,94;55,04;96,78;110;16,11092;23,01560;0,35;1002,4;2,00;2013-11-27T06:00:00Z
EWR;2013;11;27;2;57,20;57,02;100,00;130;16,11092;28,76950;0,43;NA;2,00;2013-11-27T07:00:00Z
EWR;2013;11;27;3;59,00;57,92;96,20;160;11,50780;23,01560;0,19;996,7;3,00;2013-11-27T08:00:00Z
EWR;2013;11;27;4;62,06;60,08;93,79;170;20,71404;29,92028;0,09;NA;7,00;2013-11-27T09:00:00Z
EWR;2013;11;27;5;62,60;62,06;100,00;240;11,50780;NA;0,26;NA;2,00;2013-11-27T10:00:00Z
EWR;2013;11;27;6;62,60;60,80;100,00;240;10,35702;NA;0,12;NA;6,00;2013-11-27T11:00:00Z
EWR;2013;11;27;7;60,80;57,20;93,10;230;14,96014;NA;0,06;NA;5,00;2013-11-27T12:00:00Z
EWR;2013;11;27;8;57,20;55,40;93,69;280;13,80936;NA;0,04;NA;9,00;2013-11-27T13:00:00Z
EWR;2013;11;27;9;50,00;48,20;93,50;320;10,35702;NA;0,06;NA;9,00;2013-11-27T14:00:00Z
EWR;2013;11;27;10;48,20;46,40;93,45;320;13,80936;NA;0,04;NA;10,00;2013-11-27T15:00:00Z
EWR;2013;11;27;11;46,40;41,00;82,38;310;13,80936;21,86482;0,00;NA;10,00;2013-11-27T16:00:00Z
EWR;2013;11;27;12;44,06;39,02;82,31;320;12,65858;NA;0,00;995,1;10,00;2013-11-27T17:00:00Z
EWR;2013;11;27;13;42,08;37,04;82,17;320;16,11092;26,46794;0,01;995,9;6,00;2013-11-27T18:00:00Z
EWR;2013;11;27;14;42,80;37,40;82,09;330;18,41248;23,01560;0,01;NA;10,00;2013-11-27T19:00:00Z
EWR;2013;11;27;15;41,00;35,60;86,79;320;16,11092;24,16638;0,02;NA;10,00;2013-11-27T20:00:00Z
EWR;2013;11;27;16;39,92;35,60;86,79;330;18,41248;26,46794;0,01;NA;10,00;2013-11-27T21:00:00Z
EWR;2013;11;27;17;37,94;33,98;86,69;290;19,56326;28,76950;0,00;NA;6,00;2013-11-27T22:00:00Z
EWR;2013;11;27;18;37,40;33,80;86,69;310;19,56326;28,76950;0,01;NA;10,00;2013-11-27T23:00:00Z
EWR;2013;11;27;19;39,02;32,00;75,69;290;13,80936;24,16638;0,00;1001,0;10,00;2013-11-28T00:00:00Z
EWR;2013;11;27;20;39,02;30,02;69,86;280;17,26170;25,31716;0,00;1002,4;10,00;2013-11-28T01:00:00Z
EWR;2013;11;27;21;35,96;24,98;64,03;290;24,16638;32,22184;0,00;1004,1;10,00;2013-11-28T02:00:00Z
EWR;2013;11;27;22;35,06;21,92;58,37;280;20,71404;33,37262;0,00;1006,1;10,00;2013-11-28T03:00:00Z
EWR;2013;11;27;23;35,06;21,02;56,18;290;16,11092;27,61872;0,00;1007,5;10,00;2013-11-28T04:00:00Z
EWR;2013;11;28;0;33,08;17,06;51,33;270;19,56326;27,61872;0,00;1009,2;10,00;2013-11-28T05:00:00Z
EWR;2013;11;28;1;33,08;15,08;47,10;300;21,86482;37,97574;0,00;1010,5;10,00;2013-11-28T06:00:00Z
EWR;2013;11;28;2;32,00;15,08;49,19;280;18,41248;25,31716;0,00;1012,4;10,00;2013-11-28T07:00:00Z
EWR;2013;11;28;3;30,92;12,92;46,74;290;24,16638;39,12652;0,00;1014,2;10,00;2013-11-28T08:00:00Z
EWR;2013;11;28;4;30,92;15,98;53,44;280;17,26170;NA;0,00;1016,2;10,00;2013-11-28T09:00:00Z
EWR;2013;11;28;5;30,02;14,00;50,84;290;19,56326;NA;0,00;1018,1;10,00;2013-11-28T10:00:00Z
EWR;2013;11;28;6;30,02;12,92;48,48;270;11,50780;NA;0,00;1020,1;10,00;2013-11-28T11:00:00Z
EWR;2013;11;28;7;30,02;10,94;44,41;280;19,56326;24,16638;0,00;1021,4;10,00;2013-11-28T12:00:00Z
EWR;2013;11;28;8;30,92;10,94;42,82;290;13,80936;26,46794;0,00;1023,1;10,00;2013-11-28T13:00:00Z
EWR;2013;11;28;9;33,08;12,02;41,17;300;18,41248;24,16638;0,00;1024,0;10,00;2013-11-28T14:00:00Z
EWR;2013;11;28;10;33,98;12,02;39,72;290;14,96014;25,31716;0,00;1024,0;10,00;2013-11-28T15:00:00Z
EWR;2013;11;28;11;35,06;8,96;33,19;310;12,65858;26,46794;0,00;1024,4;10,00;2013-11-28T16:00:00Z
EWR;2013;11;28;12;35,96;8,96;32,03;290;20,71404;25,31716;0,00;1024,7;10,00;2013-11-28T17:00:00Z
EWR;2013;11;28;13;37,04;8,06;29,47;300;13,80936;26,46794;0,00;1025,2;10,00;2013-11-28T18:00:00Z
EWR;2013;11;28;14;35,96;6,98;29,29;280;17,26170;23,01560;0,00;1026,0;10,00;2013-11-28T19:00:00Z
EWR;2013;11;28;15;35,06;6,98;30,35;300;13,80936;21,86482;0,00;1026,9;10,00;2013-11-28T20:00:00Z
EWR;2013;11;28;16;33,08;6,98;32,85;300;11,50780;NA;0,00;1028,0;10,00;2013-11-28T21:00:00Z
EWR;2013;11;28;17;33,08;8,96;35,92;310;6,90468;NA;0,00;1029,4;10,00;2013-11-28T22:00:00Z
EWR;2013;11;28;18;32,00;8,06;36,03;310;6,90468;NA;0,00;1030,4;10,00;2013-11-28T23:00:00Z
EWR;2013;11;28;19;30,92;8,96;39,19;330;5,75390;NA;0,00;1030,9;10,00;2013-11-29T00:00:00Z
EWR;2013;11;28;20;32,00;10,04;39,38;320;4,60312;NA;0,00;1031,3;10,00;2013-11-29T01:00:00Z
EWR;2013;11;28;21;32,00;10,94;40,99;260;3,45234;NA;0,00;1031,7;10,00;2013-11-29T02:00:00Z
EWR;2013;11;28;22;32,00;12,02;43,00;240;5,75390;NA;0,00;1032,1;10,00;2013-11-29T03:00:00Z
EWR;2013;11;28;23;32,00;12,02;43,00;240;5,75390;NA;0,00;1032,2;10,00;2013-11-29T04:00:00Z
EWR;2013;11;29;0;32,00;12,02;43,00;260;4,60312;NA;0,00;1032,1;10,00;2013-11-29T05:00:00Z
EWR;2013;11;29;1;32,00;14,00;46,92;250;4,60312;NA;0,00;1032,2;10,00;2013-11-29T06:00:00Z
EWR;2013;11;29;2;32,00;17,06;53,60;270;4,60312;NA;0,00;1032,3;10,00;2013-11-29T07:00:00Z
EWR;2013;11;29;3;30,92;17,06;55,99;230;4,60312;NA;0,00;1032,3;10,00;2013-11-29T08:00:00Z
EWR;2013;11;29;4;30,92;17,96;58,21;250;5,75390;NA;0,00;1032,7;10,00;2013-11-29T09:00:00Z
EWR;2013;11;29;5;30,92;19,04;60,97;230;4,60312;NA;0,00;1033,2;10,00;2013-11-29T10:00:00Z
EWR;2013;11;29;6;30,92;19,04;60,97;250;4,60312;NA;0,00;1034,0;10,00;2013-11-29T11:00:00Z
EWR;2013;11;29;7;30,92;19,04;60,97;270;4,60312;NA;0,00;1034,9;10,00;2013-11-29T12:00:00Z
EWR;2013;11;29;8;33,98;17,96;51,47;310;6,90468;NA;0,00;1035,6;10,00;2013-11-29T13:00:00Z
EWR;2013;11;29;9;35,96;17,06;45,76;360;6,90468;NA;0,00;1035,9;10,00;2013-11-29T14:00:00Z
EWR;2013;11;29;10;39,02;17,06;40,57;330;5,75390;NA;0,00;1035,8;10,00;2013-11-29T15:00:00Z
EWR;2013;11;29;11;39,92;17,96;40,72;300;9,20624;NA;0,00;1035,5;10,00;2013-11-29T16:00:00Z
EWR;2013;11;29;12;39,92;17,96;40,72;320;5,75390;NA;0,00;1035,4;10,00;2013-11-29T17:00:00Z
EWR;2013;11;29;13;39,92;17,96;40,72;280;11,50780;18,41248;0,00;1035,5;10,00;2013-11-29T18:00:00Z
EWR;2013;11;29;14;37,94;17,06;42,32;320;9,20624;NA;0,00;1036,1;10,00;2013-11-29T19:00:00Z
EWR;2013;11;29;15;37,40;17,60;44,25;320;12,65858;NA;0,00;NA;10,00;2013-11-29T20:00:00Z
EWR;2013;11;29;16;35,06;17,96;49,30;350;14,96014;NA;0,00;1037,5;10,00;2013-11-29T21:00:00Z
EWR;2013;11;29;17;33,98;17,06;49,51;330;10,35702;NA;0,00;1038,4;10,00;2013-11-29T22:00:00Z
EWR;2013;11;29;18;33,98;17,06;49,51;340;8,05546;NA;0,00;1038,9;10,00;2013-11-29T23:00:00Z
EWR;2013;11;29;19;33,08;15,98;48,98;340;11,50780;NA;0,00;1039,5;10,00;2013-11-30T00:00:00Z
EWR;2013;11;29;20;30,92;15,98;53,44;330;9,20624;NA;0,00;1040,0;10,00;2013-11-30T01:00:00Z
EWR;2013;11;29;21;30,92;15,08;51,38;350;14,96014;21,86482;0,00;1040,4;10,00;2013-11-30T02:00:00Z
EWR;2013;11;29;22;28,94;14,00;53,13;10;10,35702;NA;0,00;1040,9;10,00;2013-11-30T03:00:00Z
EWR;2013;11;29;23;28,04;14,00;55,12;360;6,90468;NA;0,00;1041,0;10,00;2013-11-30T04:00:00Z
EWR;2013;11;30;0;26,96;10,94;50,34;350;6,90468;NA;0,00;1040,8;10,00;2013-11-30T05:00:00Z
EWR;2013;11;30;1;24,08;10,94;56,74;20;4,60312;NA;0,00;1041,2;10,00;2013-11-30T06:00:00Z
EWR;2013;11;30;2;26,06;10,94;52,25;360;10,35702;NA;0,00;1041,0;10,00;2013-11-30T07:00:00Z
EWR;2013;11;30;3;24,98;12,02;57,33;10;10,35702;NA;0,00;1041,1;10,00;2013-11-30T08:00:00Z
EWR;2013;11;30;4;24,98;12,92;59,65;20;11,50780;NA;0,00;1041,1;10,00;2013-11-30T09:00:00Z
EWR;2013;11;30;5;24,08;12,92;61,94;10;11,50780;NA;0,00;1041,4;10,00;2013-11-30T10:00:00Z
EWR;2013;11;30;6;23,00;12,92;64,81;20;9,20624;NA;0,00;1041,6;10,00;2013-11-30T11:00:00Z
EWR;2013;11;30;7;24,98;14,00;62,55;20;10,35702;NA;0,00;1041,8;10,00;2013-11-30T12:00:00Z
EWR;2013;11;30;8;28,04;15,08;57,79;20;9,20624;NA;0,00;1041,9;10,00;2013-11-30T13:00:00Z
EWR;2013;11;30;9;30,92;17,06;55,99;10;5,75390;NA;0,00;1041,4;10,00;2013-11-30T14:00:00Z
EWR;2013;11;30;10;33,08;15,98;48,98;60;6,90468;NA;0,00;1040,7;10,00;2013-11-30T15:00:00Z
EWR;2013;11;30;11;33,98;15,08;45,43;NA;4,60312;NA;0,00;1039,5;10,00;2013-11-30T16:00:00Z
EWR;2013;11;30;12;35,06;15,08;43,52;70;5,75390;NA;0,00;1038,2;10,00;2013-11-30T17:00:00Z
EWR;2013;11;30;13;35,96;15,98;43,67;70;3,45234;NA;0,00;1037,0;10,00;2013-11-30T18:00:00Z
EWR;2013;11;30;14;35,96;21,02;54,21;90;3,45234;NA;0,00;1036,1;10,00;2013-11-30T19:00:00Z
EWR;2013;11;30;15;37,04;24,08;59,09;120;5,75390;NA;0,00;1035,6;10,00;2013-11-30T20:00:00Z
EWR;2013;11;30;16;37,04;26,06;64,17;90;6,90468;NA;0,00;1034,9;10,00;2013-11-30T21:00:00Z
EWR;2013;11;30;17;37,40;26,96;66,60;100;8,05546;NA;0,00;NA;10,00;2013-11-30T22:00:00Z
EWR;2013;11;30;18;37,94;26,96;64,70;100;6,90468;NA;0,00;NA;10,00;2013-11-30T23:00:00Z
EWR;2013;11;30;19;37,94;28,40;69,67;70;4,60312;NA;0,00;NA;10,00;2013-12-01T00:00:00Z
EWR;2013;11;30;20;37,94;28,04;67,21;30;3,45234;NA;0,00;1031,4;10,00;2013-12-01T01:00:00Z
EWR;2013;11;30;21;37,04;28,04;69,63;20;5,75390;NA;0,00;1030,8;10,00;2013-12-01T02:00:00Z
EWR;2013;11;30;22;37,04;26,96;66,60;20;4,60312;NA;0,00;1030,2;10,00;2013-12-01T03:00:00Z
EWR;2013;11;30;23;37,04;26,96;66,60;350;4,60312;NA;0,00;1028,9;10,00;2013-12-01T04:00:00Z
JFK;2013;11;1;0;62,06;60,08;93,22;180;14,96014;NA;0,01;1009,3;10,00;2013-11-01T04:00:00Z
JFK;2013;11;1;1;62,60;60,80;93,83;180;20,71404;NA;0,00;NA;8,00;2013-11-01T05:00:00Z
JFK;2013;11;1;2;62,06;60,08;93,22;190;17,26170;26,46794;0,00;1007,2;9,00;2013-11-01T06:00:00Z
JFK;2013;11;1;5;64,40;60,80;88,09;180;24,16638;NA;0,00;NA;10,00;2013-11-01T09:00:00Z
JFK;2013;11;1;6;64,40;60,80;88,09;190;24,16638;32,22184;0,00;NA;10,00;2013-11-01T10:00:00Z
JFK;2013;11;1;7;64,40;60,80;88,09;180;24,16638;33,37262;0,00;NA;10,00;2013-11-01T11:00:00Z
JFK;2013;11;1;8;64,04;60,08;86,95;190;28,76950;35,67418;0,00;1002,6;10,00;2013-11-01T12:00:00Z
JFK;2013;11;1;9;64,94;60,98;87,00;190;25,31716;32,22184;0,00;1002,6;9,00;2013-11-01T13:00:00Z
JFK;2013;11;1;10;64,40;60,80;88,09;250;21,86482;NA;0,07;NA;10,00;2013-11-01T14:00:00Z
JFK;2013;11;1;11;62,06;57,02;83,54;220;11,50780;NA;0,00;1003,7;10,00;2013-11-01T15:00:00Z
JFK;2013;11;1;12;64,04;55,94;74,94;230;18,41248;NA;0,00;1002,8;10,00;2013-11-01T16:00:00Z
JFK;2013;11;1;13;64,94;55,04;70,28;220;19,56326;26,46794;0,00;1002,3;10,00;2013-11-01T17:00:00Z
JFK;2013;11;1;14;66,92;53,96;63,08;230;19,56326;NA;0,00;1002,2;10,00;2013-11-01T18:00:00Z
JFK;2013;11;1;15;66,02;53,96;65,07;230;17,26170;NA;0,00;1001,8;10,00;2013-11-01T19:00:00Z
JFK;2013;11;1;16;64,94;53,96;67,57;220;12,65858;NA;0,00;1001,9;10,00;2013-11-01T20:00:00Z
JFK;2013;11;1;17;64,94;53,06;65,37;210;13,80936;NA;0,00;1002,9;10,00;2013-11-01T21:00:00Z
JFK;2013;11;1;18;62,06;53,96;74,75;200;13,80936;NA;0,00;1003,9;10,00;2013-11-01T22:00:00Z
JFK;2013;11;1;19;62,06;57,02;83,54;200;13,80936;NA;0,00;1004,4;10,00;2013-11-01T23:00:00Z
JFK;2013;11;1;20;60,08;57,02;89,61;220;6,90468;NA;0,00;1004,5;10,00;2013-11-02T00:00:00Z
JFK;2013;11;1;21;60,98;57,02;86,79;240;8,05546;NA;0,00;1005,0;10,00;2013-11-02T01:00:00Z
JFK;2013;11;1;22;59,00;57,02;93,13;250;5,75390;NA;0,00;1005,9;10,00;2013-11-02T02:00:00Z
JFK;2013;11;1;23;59,00;57,02;93,13;310;4,60312;NA;0,00;1005,2;10,00;2013-11-02T03:00:00Z
JFK;2013;11;2;0;59,00;57,02;93,13;310;6,90468;NA;0,00;1004,6;10,00;2013-11-02T04:00:00Z
JFK;2013;11;2;1;57,02;55,04;93,08;10;6,90468;NA;0,00;1003,8;9,00;2013-11-02T05:00:00Z
JFK;2013;11;2;2;57,92;51,98;80,55;10;4,60312;NA;0,00;1004,0;10,00;2013-11-02T06:00:00Z
JFK;2013;11;2;3;57,02;50,00;77,32;10;4,60312;NA;0,00;1004,0;10,00;2013-11-02T07:00:00Z
JFK;2013;11;2;4;55,94;48,92;77,23;20;4,60312;NA;0,00;1004,5;10,00;2013-11-02T08:00:00Z
JFK;2013;11;2;5;53,96;48,92;83,00;60;6,90468;NA;0,00;1004,5;10,00;2013-11-02T09:00:00Z
JFK;2013;11;2;6;53,96;50,00;86,41;50;4,60312;NA;0,00;1004,7;10,00;2013-11-02T10:00:00Z
JFK;2013;11;2;7;55,04;50,00;83,08;50;3,45234;NA;0,00;1005,6;10,00;2013-11-02T11:00:00Z
JFK;2013;11;2;8;57,02;50,00;77,32;30;5,75390;NA;0,00;1005,5;10,00;2013-11-02T12:00:00Z
JFK;2013;11;2;9;59,00;48,02;66,88;70;5,75390;NA;0,00;1005,7;10,00;2013-11-02T13:00:00Z
JFK;2013;11;2;10;62,96;44,06;50,03;60;5,75390;NA;0,00;1005,1;10,00;2013-11-02T14:00:00Z
JFK;2013;11;2;11;64,94;42,98;44,78;0;0,00000;NA;0,00;1004,6;10,00;2013-11-02T15:00:00Z
JFK;2013;11;2;12;66,02;41,00;39,96;150;6,90468;NA;0,00;1004,6;10,00;2013-11-02T16:00:00Z
JFK;2013;11;2;13;66,02;44,06;44,95;180;8,05546;NA;0,00;1004,1;10,00;2013-11-02T17:00:00Z
