origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;10;23;2;46,04;33,98;62,56;0;0,00000;NA;0,00;1009,5;10,00;2013-10-23T06:00:00Z
EWR;2013;10;23;3;46,94;35,96;65,43;0;0,00000;NA;0,00;1008,9;10,00;2013-10-23T07:00:00Z
EWR;2013;10;23;4;44,96;35,96;70,52;360;5,75390;NA;0,00;1008,2;10,00;2013-10-23T08:00:00Z
EWR;2013;10;23;5;46,04;35,96;67,69;10;4,60312;NA;0,00;1008,5;10,00;2013-10-23T09:00:00Z
EWR;2013;10;23;8;48,92;37,94;65,67;360;5,75390;NA;0,00;1008,4;10,00;2013-10-23T12:00:00Z
EWR;2013;10;23;9;50,00;37,94;63,08;10;6,90468;NA;0,00;1007,5;10,00;2013-10-23T13:00:00Z
EWR;2013;10;23;10;51,08;37,94;60,60;20;9,20624;NA;0,00;1006,7;10,00;2013-10-23T14:00:00Z
EWR;2013;10;23;11;53,96;35,96;50,42;10;11,50780;NA;0,00;1005,9;10,00;2013-10-23T15:00:00Z
EWR;2013;10;23;12;53,96;35,96;50,42;30;11,50780;NA;0,00;1004,3;10,00;2013-10-23T16:00:00Z
EWR;2013;10;23;13;53,06;33,98;48,16;10;9,20624;NA;0,00;1003,7;10,00;2013-10-23T17:00:00Z
EWR;2013;10;23;14;55,04;32,00;41,38;30;6,90468;NA;0,00;1003,3;10,00;2013-10-23T18:00:00Z
EWR;2013;10;23;15;55,94;33,08;41,82;NA;3,45234;NA;0,00;1003,2;10,00;2013-10-23T19:00:00Z
EWR;2013;10;23;16;53,06;35,06;50,28;310;16,11092;25,31716;0,00;1003,5;10,00;2013-10-23T20:00:00Z
EWR;2013;10;23;17;51,98;33,98;50,11;320;10,35702;NA;0,00;1004,2;10,00;2013-10-23T21:00:00Z
EWR;2013;10;23;18;51,98;33,98;50,11;280;16,11092;21,86482;0,00;1005,2;10,00;2013-10-23T22:00:00Z
EWR;2013;10;23;19;50,00;35,06;56,30;300;12,65858;NA;0,00;1005,7;10,00;2013-10-23T23:00:00Z
EWR;2013;10;23;20;48,02;33,98;58,07;300;10,35702;NA;0,00;1006,6;10,00;2013-10-24T00:00:00Z
EWR;2013;10;23;21;48,02;35,06;60,62;300;8,05546;NA;0,00;1007,3;10,00;2013-10-24T01:00:00Z
EWR;2013;10;23;22;46,04;35,06;65,32;290;10,35702;NA;0,00;1007,8;10,00;2013-10-24T02:00:00Z
EWR;2013;10;23;23;44,96;33,98;65,18;270;5,75390;NA;0,00;1008,1;10,00;2013-10-24T03:00:00Z
EWR;2013;10;24;0;44,06;35,06;70,42;270;6,90468;NA;0,00;1008,3;10,00;2013-10-24T04:00:00Z
EWR;2013;10;24;1;42,98;35,06;73,39;250;6,90468;NA;0,00;1008,7;10,00;2013-10-24T05:00:00Z
EWR;2013;10;24;2;42,08;35,06;75,98;260;8,05546;NA;0,00;1009,3;10,00;2013-10-24T06:00:00Z
EWR;2013;10;24;3;41,00;33,98;75,88;250;8,05546;NA;0,00;1010,0;10,00;2013-10-24T07:00:00Z
EWR;2013;10;24;4;41,00;33,08;73,19;260;5,75390;NA;0,00;1010,8;10,00;2013-10-24T08:00:00Z
EWR;2013;10;24;5;39,02;33,08;79,05;250;8,05546;NA;0,00;1011,5;10,00;2013-10-24T09:00:00Z
EWR;2013;10;24;6;39,92;33,08;76,32;270;10,35702;NA;0,00;1012,0;10,00;2013-10-24T10:00:00Z
EWR;2013;10;24;7;41,00;33,08;73,19;280;11,50780;NA;0,00;1012,7;10,00;2013-10-24T11:00:00Z
EWR;2013;10;24;8;44,06;33,08;65,07;280;14,96014;25,31716;0,00;1013,4;10,00;2013-10-24T12:00:00Z
EWR;2013;10;24;9;46,94;32,00;55,85;270;12,65858;NA;0,00;1013,5;10,00;2013-10-24T13:00:00Z
EWR;2013;10;24;10;50,00;32,00;49,81;260;10,35702;19,56326;0,00;1013,2;10,00;2013-10-24T14:00:00Z
EWR;2013;10;24;11;51,98;30,02;42,72;250;17,26170;24,16638;0,00;1013,1;10,00;2013-10-24T15:00:00Z
EWR;2013;10;24;12;53,06;28,94;39,28;250;17,26170;NA;0,00;1012,6;10,00;2013-10-24T16:00:00Z
EWR;2013;10;24;13;53,96;26,06;33,76;260;18,41248;28,76950;0,00;1011,7;10,00;2013-10-24T17:00:00Z
EWR;2013;10;24;14;55,94;24,98;30,04;250;17,26170;25,31716;0,00;1011,6;10,00;2013-10-24T18:00:00Z
EWR;2013;10;24;15;53,96;23,00;29,72;280;18,41248;26,46794;0,00;1012,0;10,00;2013-10-24T19:00:00Z
EWR;2013;10;24;16;53,96;23,00;29,72;280;14,96014;25,31716;0,00;1012,3;10,00;2013-10-24T20:00:00Z
EWR;2013;10;24;17;51,98;23,00;31,96;270;16,11092;25,31716;0,00;1013,1;10,00;2013-10-24T21:00:00Z
EWR;2013;10;24;18;48,92;23,00;35,80;260;11,50780;NA;0,00;1014,1;10,00;2013-10-24T22:00:00Z
EWR;2013;10;24;19;48,02;24,08;38,74;250;12,65858;19,56326;0,00;1014,9;10,00;2013-10-24T23:00:00Z
EWR;2013;10;24;20;46,04;26,96;47,05;260;11,50780;NA;0,00;1015,4;10,00;2013-10-25T00:00:00Z
EWR;2013;10;24;21;44,96;28,04;51,24;250;11,50780;NA;0,00;1016,0;10,00;2013-10-25T01:00:00Z
EWR;2013;10;24;22;42,98;28,04;55,27;240;10,35702;NA;0,00;1016,6;10,00;2013-10-25T02:00:00Z
EWR;2013;10;24;23;42,08;28,04;57,22;240;10,35702;NA;0,00;1016,7;10,00;2013-10-25T03:00:00Z
EWR;2013;10;25;0;42,08;28,04;57,22;240;10,35702;NA;0,00;1016,9;10,00;2013-10-25T04:00:00Z
EWR;2013;10;25;1;39,92;28,04;62,21;230;8,05546;NA;0,00;1017,0;10,00;2013-10-25T05:00:00Z
EWR;2013;10;25;2;39,92;28,04;62,21;250;8,05546;NA;0,00;1017,0;10,00;2013-10-25T06:00:00Z
EWR;2013;10;25;3;37,94;28,04;67,21;230;11,50780;NA;0,00;1017,3;10,00;2013-10-25T07:00:00Z
EWR;2013;10;25;4;37,94;28,04;67,21;250;10,35702;NA;0,00;1017,8;10,00;2013-10-25T08:00:00Z
EWR;2013;10;25;5;37,04;28,94;72,24;260;6,90468;NA;0,00;1018,5;10,00;2013-10-25T09:00:00Z
EWR;2013;10;25;6;37,94;28,94;69,73;240;6,90468;NA;0,00;1019,1;10,00;2013-10-25T10:00:00Z
EWR;2013;10;25;7;39,02;30,02;69,86;250;6,90468;NA;0,00;1019,6;10,00;2013-10-25T11:00:00Z
EWR;2013;10;25;8;42,08;30,92;64,35;270;8,05546;NA;0,00;1020,6;10,00;2013-10-25T12:00:00Z
EWR;2013;10;25;9;46,94;32,00;55,85;280;6,90468;NA;0,00;1020,9;10,00;2013-10-25T13:00:00Z
EWR;2013;10;25;10;48,92;30,92;49,64;260;9,20624;NA;0,00;1020,7;10,00;2013-10-25T14:00:00Z
EWR;2013;10;25;11;51,98;30,02;42,72;300;13,80936;NA;0,00;1020,8;10,00;2013-10-25T15:00:00Z
EWR;2013;10;25;12;51,08;30,02;44,16;290;14,96014;NA;0,00;1020,6;10,00;2013-10-25T16:00:00Z
EWR;2013;10;25;13;53,06;28,04;37,86;310;18,41248;28,76950;0,00;1020,2;10,00;2013-10-25T17:00:00Z
EWR;2013;10;25;14;53,06;26,96;36,22;280;16,11092;28,76950;0,00;1019,9;10,00;2013-10-25T18:00:00Z
EWR;2013;10;25;15;53,96;26,06;33,76;300;18,41248;26,46794;0,00;1020,1;10,00;2013-10-25T19:00:00Z
EWR;2013;10;25;16;53,96;24,98;32,28;320;17,26170;NA;0,00;1020,4;10,00;2013-10-25T20:00:00Z
EWR;2013;10;25;17;51,98;24,98;34,72;310;9,20624;NA;0,00;1020,9;10,00;2013-10-25T21:00:00Z
EWR;2013;10;25;18;51,08;26,06;37,54;270;9,20624;17,26170;0,00;1021,8;10,00;2013-10-25T22:00:00Z
EWR;2013;10;25;19;50,00;28,04;42,39;280;8,05546;NA;0,00;1022,4;10,00;2013-10-25T23:00:00Z
EWR;2013;10;26;1;39,02;32,00;75,69;220;4,60312;NA;0,00;1023,3;10,00;2013-10-26T05:00:00Z
EWR;2013;10;26;2;37,04;30,92;78,31;210;4,60312;NA;0,00;1023,4;10,00;2013-10-26T06:00:00Z
EWR;2013;10;26;3;37,04;32,00;81,80;200;5,75390;NA;0,00;1023,1;10,00;2013-10-26T07:00:00Z
EWR;2013;10;26;4;35,06;30,02;81,65;200;6,90468;NA;0,00;1023,1;10,00;2013-10-26T08:00:00Z
EWR;2013;10;26;5;33,08;28,94;84,56;210;4,60312;NA;0,00;1022,8;10,00;2013-10-26T09:00:00Z
EWR;2013;10;26;6;33,98;30,02;85,24;210;6,90468;NA;0,00;1022,6;10,00;2013-10-26T10:00:00Z
EWR;2013;10;26;7;35,96;30,92;81,72;210;6,90468;NA;0,00;1022,8;10,00;2013-10-26T11:00:00Z
EWR;2013;10;26;8;39,92;30,92;69,96;230;8,05546;NA;0,00;1022,7;10,00;2013-10-26T12:00:00Z
EWR;2013;10;26;9;44,96;30,92;57,63;220;8,05546;NA;0,00;1022,4;10,00;2013-10-26T13:00:00Z
EWR;2013;10;26;10;50,00;30,02;45,97;220;10,35702;NA;0,00;1021,7;10,00;2013-10-26T14:00:00Z
EWR;2013;10;26;11;53,06;28,04;37,86;220;14,96014;20,71404;0,00;1020,7;10,00;2013-10-26T15:00:00Z
EWR;2013;10;26;12;55,94;26,06;31,41;210;19,56326;25,31716;0,00;1019,4;10,00;2013-10-26T16:00:00Z
EWR;2013;10;26;13;55,94;26,06;31,41;210;23,01560;31,07106;0,00;1018,0;10,00;2013-10-26T17:00:00Z
EWR;2013;10;26;14;55,94;26,06;31,41;200;18,41248;31,07106;0,00;1016,8;10,00;2013-10-26T18:00:00Z
EWR;2013;10;26;15;55,94;26,06;31,41;230;23,01560;33,37262;0,00;1016,1;10,00;2013-10-26T19:00:00Z
EWR;2013;10;26;16;55,04;28,04;35,22;220;21,86482;31,07106;0,00;1015,4;10,00;2013-10-26T20:00:00Z
EWR;2013;10;26;17;53,96;28,04;36,63;220;19,56326;26,46794;0,00;1014,3;10,00;2013-10-26T21:00:00Z
EWR;2013;10;26;18;51,98;30,92;44,31;200;11,50780;NA;0,00;1013,6;10,00;2013-10-26T22:00:00Z
EWR;2013;10;26;19;51,08;28,04;40,73;220;13,80936;18,41248;0,00;1014,1;10,00;2013-10-26T23:00:00Z
EWR;2013;10;26;20;50,00;28,04;42,39;230;9,20624;17,26170;0,00;1013,9;10,00;2013-10-27T00:00:00Z
EWR;2013;10;26;22;50,00;28,94;43,99;220;9,20624;19,56326;0,00;1013,2;10,00;2013-10-27T02:00:00Z
EWR;2013;10;26;23;50,00;30,02;45,97;220;6,90468;NA;0,00;1012,8;10,00;2013-10-27T03:00:00Z
EWR;2013;10;27;0;51,08;30,02;44,16;230;11,50780;NA;0,00;1012,2;10,00;2013-10-27T04:00:00Z
EWR;2013;10;27;1;50,00;30,92;47,68;240;8,05546;NA;0,00;1011,9;10,00;2013-10-27T05:00:00Z
EWR;2013;10;27;2;50,00;30,92;47,68;240;9,20624;NA;0,00;1011,7;10,00;2013-10-27T06:00:00Z
EWR;2013;10;27;3;48,92;32,00;51,85;220;6,90468;NA;0,00;1011,2;10,00;2013-10-27T07:00:00Z
EWR;2013;10;27;4;46,94;30,92;53,47;220;6,90468;NA;0,00;1011,6;10,00;2013-10-27T08:00:00Z
EWR;2013;10;27;5;44,96;30,92;57,63;240;6,90468;NA;0,00;1012,4;10,00;2013-10-27T09:00:00Z
EWR;2013;10;27;6;44,06;30,92;59,64;210;5,75390;NA;0,00;1013,1;10,00;2013-10-27T10:00:00Z
EWR;2013;10;27;7;44,06;30,92;59,64;220;8,05546;NA;0,00;1013,8;10,00;2013-10-27T11:00:00Z
EWR;2013;10;27;8;48,02;32,00;53,63;220;9,20624;NA;0,00;1014,6;10,00;2013-10-27T12:00:00Z
EWR;2013;10;27;9;51,98;32,00;46,28;270;13,80936;NA;0,00;1015,0;10,00;2013-10-27T13:00:00Z
EWR;2013;10;27;10;55,04;30,92;39,61;290;13,80936;NA;0,00;1015,3;10,00;2013-10-27T14:00:00Z
EWR;2013;10;27;11;57,02;30,92;36,87;270;13,80936;NA;0,00;1015,2;10,00;2013-10-27T15:00:00Z
EWR;2013;10;27;12;59,00;30,92;34,34;290;12,65858;NA;0,00;1014,6;10,00;2013-10-27T16:00:00Z
EWR;2013;10;27;13;59,00;28,94;31,68;270;13,80936;18,41248;0,00;1014,1;10,00;2013-10-27T17:00:00Z
EWR;2013;10;27;14;60,98;28,04;28,45;300;18,41248;23,01560;0,00;1014,3;10,00;2013-10-27T18:00:00Z
EWR;2013;10;27;15;60,08;28,04;29,38;280;19,56326;26,46794;0,00;1014,5;10,00;2013-10-27T19:00:00Z
EWR;2013;10;27;16;57,92;28,04;31,74;300;12,65858;24,16638;0,00;1015,2;10,00;2013-10-27T20:00:00Z
EWR;2013;10;27;17;55,04;28,04;35,22;290;10,35702;NA;0,00;1015,9;10,00;2013-10-27T21:00:00Z
EWR;2013;10;27;18;53,96;28,04;36,63;270;10,35702;NA;0,00;1017,1;10,00;2013-10-27T22:00:00Z
EWR;2013;10;27;19;51,98;28,04;39,40;270;10,35702;NA;0,00;1017,7;10,00;2013-10-27T23:00:00Z
EWR;2013;10;27;20;51,08;28,94;42,26;270;8,05546;NA;0,00;1018,6;10,00;2013-10-28T00:00:00Z
EWR;2013;10;27;21;48,92;28,94;45,79;250;8,05546;NA;0,00;1019,4;10,00;2013-10-28T01:00:00Z
EWR;2013;10;27;22;48,02;30,02;49,50;260;8,05546;NA;0,00;1020,1;10,00;2013-10-28T02:00:00Z
EWR;2013;10;27;23;46,94;30,02;51,55;260;5,75390;NA;0,00;1020,3;10,00;2013-10-28T03:00:00Z
EWR;2013;10;28;0;44,96;30,02;55,56;280;8,05546;NA;0,00;1020,6;10,00;2013-10-28T04:00:00Z
EWR;2013;10;28;1;42,98;30,02;59,93;0;0,00000;NA;0,00;1020,9;10,00;2013-10-28T05:00:00Z
EWR;2013;10;28;2;42,08;30,02;62,04;0;0,00000;NA;0,00;1020,7;10,00;2013-10-28T06:00:00Z
EWR;2013;10;28;3;39,92;32,00;73,08;210;4,60312;NA;0,00;1021,1;10,00;2013-10-28T07:00:00Z
EWR;2013;10;28;4;37,94;30,92;75,58;220;3,45234;NA;0,00;1021,2;10,00;2013-10-28T08:00:00Z
EWR;2013;10;28;5;39,02;30,92;72,46;250;4,60312;NA;0,00;1021,4;10,00;2013-10-28T09:00:00Z
EWR;2013;10;28;6;39,92;30,92;69,96;190;4,60312;NA;0,00;1022,0;10,00;2013-10-28T10:00:00Z
EWR;2013;10;28;7;37,94;30,92;75,58;0;0,00000;NA;0,00;1022,9;10,00;2013-10-28T11:00:00Z
EWR;2013;10;28;8;44,06;33,08;65,07;220;8,05546;NA;0,00;1023,9;10,00;2013-10-28T12:00:00Z
EWR;2013;10;28;9;50,00;30,92;47,68;230;9,20624;NA;0,00;1024,1;10,00;2013-10-28T13:00:00Z
EWR;2013;10;28;10;55,04;28,94;36,54;230;11,50780;NA;0,00;1024,1;10,00;2013-10-28T14:00:00Z
EWR;2013;10;28;11;59,00;28,04;30,53;250;12,65858;23,01560;0,00;1023,7;10,00;2013-10-28T15:00:00Z
EWR;2013;10;28;12;60,08;30,02;31,85;260;13,80936;21,86482;0,00;1023,0;10,00;2013-10-28T16:00:00Z
EWR;2013;10;28;13;62,06;30,02;29,69;250;14,96014;21,86482;0,00;1022,2;10,00;2013-10-28T17:00:00Z
EWR;2013;10;28;14;62,96;30,02;28,77;260;12,65858;21,86482;0,00;1022,1;10,00;2013-10-28T18:00:00Z
EWR;2013;10;28;15;62,06;30,02;29,69;260;8,05546;NA;0,00;1022,2;10,00;2013-10-28T19:00:00Z
EWR;2013;10;28;16;60,98;30,02;30,85;250;11,50780;NA;0,00;1022,4;10,00;2013-10-28T20:00:00Z
EWR;2013;10;28;17;59,00;30,92;34,34;250;9,20624;NA;0,00;1022,9;10,00;2013-10-28T21:00:00Z
EWR;2013;10;28;18;57,02;30,92;36,87;240;6,90468;NA;0,00;1023,7;10,00;2013-10-28T22:00:00Z
EWR;2013;10;28;19;57,02;32,00;38,51;320;6,90468;NA;0,00;1024,8;10,00;2013-10-28T23:00:00Z
EWR;2013;10;28;20;55,04;33,08;43,21;360;11,50780;NA;0,00;1025,4;10,00;2013-10-29T00:00:00Z
EWR;2013;10;28;21;53,06;33,08;46,46;360;9,20624;NA;0,00;1025,9;10,00;2013-10-29T01:00:00Z
EWR;2013;10;28;22;50,00;33,98;53,92;10;6,90468;NA;0,00;1026,1;10,00;2013-10-29T02:00:00Z
EWR;2013;10;28;23;48,92;33,98;56,14;10;8,05546;NA;0,00;1026,7;10,00;2013-10-29T03:00:00Z
EWR;2013;10;29;0;48,02;33,98;58,07;20;11,50780;NA;0,00;1026,9;10,00;2013-10-29T04:00:00Z
EWR;2013;10;29;1;48,02;30,92;51,34;30;9,20624;NA;0,00;1027,3;10,00;2013-10-29T05:00:00Z
EWR;2013;10;29;2;44,96;30,92;57,63;10;8,05546;NA;0,00;1027,4;10,00;2013-10-29T06:00:00Z
EWR;2013;10;29;3;46,94;30,02;51,55;10;10,35702;NA;0,00;1027,6;10,00;2013-10-29T07:00:00Z
EWR;2013;10;29;4;46,04;30,92;55,32;10;8,05546;NA;0,00;1028,1;10,00;2013-10-29T08:00:00Z
EWR;2013;10;29;5;44,96;30,92;57,63;20;9,20624;NA;0,00;1028,9;10,00;2013-10-29T09:00:00Z
EWR;2013;10;29;6;42,98;30,92;62,16;10;9,20624;NA;0,00;1029,0;10,00;2013-10-29T10:00:00Z
EWR;2013;10;29;7;42,98;32,00;64,93;10;11,50780;NA;0,00;1029,4;10,00;2013-10-29T11:00:00Z
EWR;2013;10;29;8;46,04;30,92;55,32;20;12,65858;NA;0,00;1029,7;10,00;2013-10-29T12:00:00Z
EWR;2013;10;29;9;48,02;30,02;49,50;10;10,35702;NA;0,00;1030,1;10,00;2013-10-29T13:00:00Z
EWR;2013;10;29;10;50,00;28,94;43,99;360;8,05546;NA;0,00;1029,9;10,00;2013-10-29T14:00:00Z
EWR;2013;10;29;11;53,06;30,02;41,05;NA;5,75390;NA;0,00;1029,8;10,00;2013-10-29T15:00:00Z
EWR;2013;10;29;12;53,96;30,92;41,20;10;5,75390;NA;0,00;1029,3;10,00;2013-10-29T16:00:00Z
EWR;2013;10;29;13;55,04;30,92;39,61;0;0,00000;NA;0,00;1028,3;10,00;2013-10-29T17:00:00Z
EWR;2013;10;29;14;57,02;30,92;36,87;0;0,00000;NA;0,00;1028,0;10,00;2013-10-29T18:00:00Z
EWR;2013;10;29;15;55,94;30,92;38,34;110;5,75390;NA;0,00;1028,0;10,00;2013-10-29T19:00:00Z
EWR;2013;10;29;16;55,04;30,92;39,61;20;6,90468;NA;0,00;1028,2;10,00;2013-10-29T20:00:00Z
EWR;2013;10;29;17;51,98;30,92;44,31;30;4,60312;NA;0,00;1027,9;10,00;2013-10-29T21:00:00Z
EWR;2013;10;29;18;48,02;32,00;53,63;20;9,20624;NA;0,00;1028,4;10,00;2013-10-29T22:00:00Z
EWR;2013;10;29;19;46,94;32,00;55,85;20;6,90468;NA;0,00;1028,9;10,00;2013-10-29T23:00:00Z
EWR;2013;10;29;20;44,96;30,02;55,56;20;6,90468;NA;0,00;1028,6;10,00;2013-10-30T00:00:00Z
EWR;2013;10;29;21;44,06;30,92;59,64;20;5,75390;NA;0,00;1028,4;10,00;2013-10-30T01:00:00Z
EWR;2013;10;29;22;46,04;30,92;55,32;10;3,45234;NA;0,00;1028,7;10,00;2013-10-30T02:00:00Z
EWR;2013;10;29;23;46,94;30,92;53,47;0;0,00000;NA;0,00;1028,1;10,00;2013-10-30T03:00:00Z
EWR;2013;10;30;0;44,06;32,00;62,30;20;3,45234;NA;0,00;1027,6;10,00;2013-10-30T04:00:00Z
EWR;2013;10;30;1;44,96;33,08;62,87;20;3,45234;NA;0,00;1026,9;10,00;2013-10-30T05:00:00Z
EWR;2013;10;30;2;44,96;33,08;62,87;30;4,60312;NA;0,00;1026,9;10,00;2013-10-30T06:00:00Z
EWR;2013;10;30;3;46,04;33,98;70,28;20;4,60312;NA;0,00;NA;10,00;2013-10-30T07:00:00Z
EWR;2013;10;30;4;42,98;33,08;67,81;10;5,75390;NA;0,00;1025,9;10,00;2013-10-30T08:00:00Z
EWR;2013;10;30;5;44,06;35,06;70,42;20;4,60312;NA;0,00;1025,6;10,00;2013-10-30T09:00:00Z
EWR;2013;10;30;6;44,06;35,06;70,42;20;4,60312;NA;0,00;1025,8;10,00;2013-10-30T10:00:00Z
EWR;2013;10;30;7;44,96;35,96;70,52;0;0,00000;NA;0,00;1025,8;10,00;2013-10-30T11:00:00Z
EWR;2013;10;30;8;48,92;37,04;63,39;0;0,00000;NA;0,00;1026,0;10,00;2013-10-30T12:00:00Z
EWR;2013;10;30;9;51,08;37,94;60,60;0;0,00000;NA;0,00;1025,8;10,00;2013-10-30T13:00:00Z
EWR;2013;10;30;10;53,96;39,20;58,02;0;0,00000;NA;0,00;NA;10,00;2013-10-30T14:00:00Z
EWR;2013;10;30;11;55,94;41,00;57,14;0;0,00000;NA;0,00;1025,2;10,00;2013-10-30T15:00:00Z
EWR;2013;10;30;12;57,92;44,96;61,93;240;5,75390;NA;0,00;1024,5;10,00;2013-10-30T16:00:00Z
EWR;2013;10;30;13;60,98;46,94;59,84;230;6,90468;NA;0,00;1023,4;9,00;2013-10-30T17:00:00Z
EWR;2013;10;30;14;62,06;48,02;59,99;240;10,35702;NA;0,00;1022,7;10,00;2013-10-30T18:00:00Z
EWR;2013;10;30;15;60,08;48,92;66,56;230;9,20624;NA;0,00;1022,3;10,00;2013-10-30T19:00:00Z
EWR;2013;10;30;16;60,08;48,92;66,56;240;6,90468;NA;0,00;1022,2;10,00;2013-10-30T20:00:00Z
EWR;2013;10;30;17;59,00;50,00;72,01;170;3,45234;NA;0,00;1022,3;10,00;2013-10-30T21:00:00Z
EWR;2013;10;30;18;57,92;50,00;74,86;NA;3,45234;NA;0,00;1022,8;10,00;2013-10-30T22:00:00Z
EWR;2013;10;30;19;57,92;50,00;74,86;160;3,45234;NA;0,00;1023,2;10,00;2013-10-30T23:00:00Z
EWR;2013;10;30;20;57,92;51,08;77,92;200;4,60312;NA;0,00;NA;10,00;2013-10-31T00:00:00Z
EWR;2013;10;30;21;57,20;51,08;83,69;210;4,60312;NA;0,00;NA;10,00;2013-10-31T01:00:00Z
EWR;2013;10;30;22;55,94;50,00;80,40;230;3,45234;NA;0,00;1024,0;10,00;2013-10-31T02:00:00Z
EWR;2013;10;30;23;53,06;48,92;85,78;210;3,45234;NA;0,00;1023,6;9,00;2013-10-31T03:00:00Z
EWR;2013;10;31;0;53,06;50,00;89,31;200;3,45234;NA;0,00;1023,6;9,00;2013-10-31T04:00:00Z
EWR;2013;10;31;1;53,96;51,80;93,60;0;0,00000;NA;0,00;NA;7,00;2013-10-31T05:00:00Z
EWR;2013;10;31;2;53,96;51,08;89,95;0;0,00000;NA;0,00;1022,8;6,00;2013-10-31T06:00:00Z
EWR;2013;10;31;3;51,98;48,92;89,26;20;3,45234;NA;0,00;1022,8;6,00;2013-10-31T07:00:00Z
EWR;2013;10;31;4;53,06;48,92;85,78;0;0,00000;NA;0,00;1022,2;7,00;2013-10-31T08:00:00Z
EWR;2013;10;31;5;53,96;48,92;83,00;30;3,45234;NA;0,00;NA;7,00;2013-10-31T09:00:00Z
EWR;2013;10;31;6;55,94;51,08;83,69;0;0,00000;NA;0,00;1021,3;7,00;2013-10-31T10:00:00Z
EWR;2013;10;31;7;55,94;50,00;80,40;60;4,60312;NA;0,00;1020,9;6,00;2013-10-31T11:00:00Z
EWR;2013;10;31;8;57,20;51,80;82,12;70;3,45234;NA;0,00;NA;6,00;2013-10-31T12:00:00Z
EWR;2013;10;31;9;60,98;55,94;83,47;170;4,60312;NA;0,00;1020,3;7,00;2013-10-31T13:00:00Z
EWR;2013;10;31;10;64,04;57,92;80,49;170;4,60312;NA;0,00;1019,1;7,00;2013-10-31T14:00:00Z
EWR;2013;10;31;11;64,40;57,20;77,92;210;6,90468;NA;0,00;NA;6,00;2013-10-31T15:00:00Z
EWR;2013;10;31;12;64,40;59,00;89,70;220;6,90468;NA;0,04;NA;2,50;2013-10-31T16:00:00Z
EWR;2013;10;31;13;62,96;60,80;93,83;NA;4,60312;NA;0,01;NA;5,00;2013-10-31T17:00:00Z
EWR;2013;10;31;14;64,04;60,08;86,95;120;4,60312;NA;0,00;1015,3;5,00;2013-10-31T18:00:00Z
EWR;2013;10;31;15;64,94;59,00;81,07;0;0,00000;NA;0,00;1014,7;6,00;2013-10-31T19:00:00Z
EWR;2013;10;31;16;66,02;60,08;81,15;0;0,00000;NA;0,00;1014,4;9,00;2013-10-31T20:00:00Z
EWR;2013;10;31;17;68,00;59,00;72,92;170;9,20624;NA;0,00;1013,7;9,00;2013-10-31T21:00:00Z
EWR;2013;10;31;18;66,92;57,92;72,81;180;11,50780;NA;0,00;1013,1;10,00;2013-10-31T22:00:00Z
EWR;2013;10;31;19;64,94;59,00;81,07;170;8,05546;NA;0,00;1013,0;10,00;2013-10-31T23:00:00Z
EWR;2013;10;31;20;64,94;55,04;70,28;190;12,65858;19,56326;0,00;1012,2;10,00;2013-11-01T00:00:00Z
EWR;2013;10;31;21;64,94;55,04;70,28;190;12,65858;NA;0,00;1011,2;10,00;2013-11-01T01:00:00Z
EWR;2013;10;31;22;64,04;57,92;80,49;210;17,26170;25,31716;0,00;1011,1;9,00;2013-11-01T02:00:00Z
EWR;2013;10;31;23;64,04;60,08;86,95;190;11,50780;19,56326;0,02;1009,6;10,00;2013-11-01T03:00:00Z
JFK;2013;10;1;0;59,00;53,96;83,34;240;8,05546;NA;0,00;1015,9;10,00;2013-10-01T04:00:00Z
JFK;2013;10;1;1;60,08;53,96;80,19;240;9,20624;NA;0,00;1016,0;10,00;2013-10-01T05:00:00Z
JFK;2013;10;1;2;59,00;53,06;80,64;260;4,60312;NA;0,00;1015,7;10,00;2013-10-01T06:00:00Z
JFK;2013;10;1;3;60,08;53,06;77,59;280;6,90468;NA;0,00;1015,4;10,00;2013-10-01T07:00:00Z
JFK;2013;10;1;4;57,92;51,98;80,55;270;5,75390;NA;0,00;1015,5;10,00;2013-10-01T08:00:00Z
JFK;2013;10;1;5;59,00;53,06;80,64;270;8,05546;NA;0,00;1015,7;10,00;2013-10-01T09:00:00Z
JFK;2013;10;1;6;57,92;51,98;80,55;280;4,60312;NA;0,00;1016,1;10,00;2013-10-01T10:00:00Z
JFK;2013;10;1;7;62,06;53,06;72,33;270;4,60312;NA;0,00;1016,2;10,00;2013-10-01T11:00:00Z
JFK;2013;10;1;8;66,02;53,96;65,07;NA;4,60312;NA;0,00;1016,2;10,00;2013-10-01T12:00:00Z
JFK;2013;10;1;9;69,98;55,04;59,06;240;5,75390;NA;0,00;1016,2;10,00;2013-10-01T13:00:00Z
JFK;2013;10;1;10;73,94;51,08;44,66;290;8,05546;NA;0,00;1015,9;10,00;2013-10-01T14:00:00Z
JFK;2013;10;1;11;78,08;46,04;32,22;340;8,05546;NA;0,00;1015,4;10,00;2013-10-01T15:00:00Z
JFK;2013;10;1;12;80,06;46,04;30,19;330;5,75390;NA;0,00;1014,8;10,00;2013-10-01T16:00:00Z
JFK;2013;10;1;13;78,98;51,08;37,78;240;10,35702;NA;0,00;1014,1;10,00;2013-10-01T17:00:00Z
